,farm_id,country,global_coordinates,total_area,natural_area,industrial_area,field_only_area,farm_site_boundary_S,field_S,garden_S,barn_S,greenhouse_S,natural_area_S,surface_water_S,residence_S,ceremonial_area_S,fence_S,watercourse_S,buffer_zone_S,water_valve_S,gate_S,crop_varieties,crop_subgroups
34,030deafa-1dfa-11eb-b7f5-22000bb9251f,,"{'lat': 49.1565062, 'lng': -122.4283147}",12177.019171510627,0.0,12177.019171510627,12177.019171510627,[],"[[(11112728.2467, 15473846.7575), (11112724.3898, 15473778.4931), (11112683.74, 15473759.3789), (11112686.4852, 15473826.4733), (11112728.2467, 15473846.7575)], [(11112804.9029, 15473812.0398), (11112778.5351, 15473707.8868), (11112762.1139, 15473700.8652), (11112750.6143, 15473694.2336), (11112743.6781, 15473689.9426), (11112737.2817, 15473685.2616), (11112728.3952, 15473680.9705), (11112717.4993, 15473677.8498), (11112705.3904, 15473691.1129), (11112690.3481, 15473711.0075), (11112680.1845, 15473719.1994), (11112673.5585, 15473724.2706), (11112669.8237, 15473739.0939), (11112667.8843, 15473749.2362), (11112693.3098, 15473758.2082), (11112710.5434, 15473767.1802), (11112720.6911, 15473772.2513), (11112735.9422, 15473779.2728), (11112750.5626, 15473785.9042), (11112776.2018, 15473798.3869), (11112804.9029, 15473812.0398)]]",[],[],[],[],[],[],[],[],[],[],[],[],['for Semillas'],['Fruit-bearing vegetables']
35,034ec3f6-22d5-11eb-a491-22000bb9251f,,"{'lat': 19.4694307, 'lng': -98.42650239999999}",4182.415682392475,0.0,4182.415682392475,4182.415682392475,[],"[[(9696107.5817, 12172533.7687), (9696123.7906, 12172516.8971), (9696231.7934, 12172672.1148), (9696217.8348, 12172688.9862), (9696107.5817, 12172533.7687)]]",[],[],[],[],[],[],[],[],[],[],[],[],[''],['Cereals']
36,036e818e-f2e9-11eb-9f9f-0242ac140002,Singapore,"{'lat': 1.4200422, 'lng': 103.8252295}",100.8277315523566,0.0,100.8277315523566,80.66294221193661,[],"[[(31556407.8636, 10165502.8958), (31556426.0552, 10165497.8271), (31556426.5268, 10165498.9452), (31556408.0303, 10165504.1629), (31556407.8636, 10165502.8958)], [(31556407.1151, 10165499.6469), (31556407.8145, 10165502.3303), (31556425.9961, 10165497.4853), (31556425.161, 10165494.5037), (31556415.6196, 10165497.0008), (31556407.1151, 10165499.6469)]]",[],[],"[[(31556407.8053, 10165504.1938), (31556406.698, 10165498.9761), (31556425.2422, 10165494.3546), (31556426.6611, 10165499.2742), (31556407.8053, 10165504.1938)]]",[],[],[],[],[],[],[],[],[],[],[]
37,03b51b50-e536-11eb-b099-0242ac130002,India,"{'lat': 10.38713526203886, 'lng': 76.33358853013245}",22538.007814233555,21798.56367122263,1929.8130871531998,0.0,"[[(28363783.2888, 11162641.0445), (28363790.9423, 11162628.7234), (28363810.9923, 11162594.107), (28363821.6775, 11162561.8374), (28363832.5433, 11162563.0109), (28363853.6423, 11162560.664), (28363857.6084, 11162561.2507), (28363861.4596, 11162550.103), (28363867.7067, 11162528.9811), (28363868.5293, 11162523.1139), (28363847.994, 11162523.1139), (28363853.8671, 11162493.7778), (28363828.756, 11162490.8442), (28363845.6642, 11162435.1057), (28363820.5069, 11162427.4783), (28363802.5543, 11162421.6111), (28363764.2073, 11162415.1571), (28363740.3941, 11162499.645), (28363684.0771, 11162575.332), (28363783.2888, 11162641.0445)]]",[],[],[],[],[],[],"[[(28363826.7714, 11162556.2636), (28363833.4902, 11162523.4072), (28363866.2286, 11162526.3408), (28363857.7036, 11162554.5034), (28363911.5409, 11162555.0901), (28363917.5292, 11162537.4885), (28363967.1905, 11162531.0346), (28363963.5982, 11162538.662), (28363921.4003, 11162543.3557), (28363915.553, 11162560.3706), (28363856.1533, 11162560.9573), (28363823.32, 11162563.3042), (28363826.7714, 11162556.2636)]]",[],[],[],[],[],[],[],[]
38,03c90fc0-faf3-11eb-b43c-0242ac140002,Canada,"{'lat': 49.7961937, 'lng': -119.5311103}",100854.53532764952,100854.53532764952,238.52853574709354,0.0,"[[(11435728.1256, 15544716.6134), (11435583.2592, 15544707.3725), (11435497.6208, 15544685.0403), (11435434.6589, 15544582.8122), (11435401.8216, 15544489.823), (11435305.0518, 15544300.7583), (11435812.5073, 15544490.2074), (11435878.8538, 15544541.034), (11435634.8766, 15544542.5742), (11435697.1652, 15544578.7687), (11435728.1256, 15544716.6134)]]",[],[],"[[(11435667.7315, 15544566.8329), (11435667.1439, 15544562.5974), (11435645.9461, 15544554.1263), (11435646.3053, 15544557.9768), (11435667.7315, 15544566.8329)]]",[],[],[],"[[(11435530.4037, 15544671.1925), (11435548.2633, 15544677.9307), (11435546.4356, 15544674.8503), (11435552.4692, 15544676.583), (11435549.0845, 15544670.2299), (11435532.3018, 15544663.6842), (11435534.1231, 15544667.7271), (11435526.3632, 15544665.0318), (11435530.4037, 15544671.1925)]]",[],[],[],[],[],[],[],[]
39,03d37424-27c1-11ec-a4b5-0242ac140002,Ecuador,"{'lat': -0.234645, 'lng': -78.487953}",3775.70203346173,0.0,3775.70203346173,0.0,[],[],[],[],[],[],[],"[[(11287659.4696, 9981523.2111), (11287675.5699, 9981524.1058), (11287685.1688, 9981514.2637), (11287692.9766, 9981504.7199), (11287701.3809, 9981495.176), (11287708.1077, 9981465.6497), (11287719.2348, 9981449.2462), (11287725.2148, 9981446.562), (11287726.4964, 9981430.755), (11287675.2351, 9981424.1936), (11287659.4696, 9981523.2111)]]",[],[],[],[],[],[],[],[]
40,03d394ba-3926-11ec-bff5-0242ac150003,United States,"{'lat': 31.5425394, 'lng': -92.89838809999999}",0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
41,03f51452-30b4-11ec-94d7-0242ac150003,Colombia,"{'lat': 3.521742, 'lng': -76.2899714}",46880.0410059645,46879.12155594772,9061.187424180627,4837.742710085076,"[[(11547129.1961, 10398590.4882), (11547102.0698, 10398374.9631), (11547316.5258, 10398361.8649), (11547340.857, 10398586.916), (11547273.5799, 10398586.916), (11547202.6819, 10398586.3206), (11547149.3902, 10398589.8928), (11547129.1961, 10398590.4882)]]","[[(11547174.3983, 10398586.5986), (11547166.0113, 10398513.0701), (11547195.7313, 10398512.4747), (11547203.3527, 10398583.9194), (11547174.3983, 10398586.5986)], [(11547205.473, 10398584.366), (11547196.6365, 10398512.6236), (11547223.404, 10398512.3259), (11547230.7277, 10398583.7706), (11547205.473, 10398584.366)], [(11547229.8921, 10398547.9182), (11547225.954, 10398514.2796), (11547251.1601, 10398513.0889), (11547253.385, 10398547.6205), (11547229.8921, 10398547.9182)]]","[[(11547129.776, 10398588.9801), (11547123.5516, 10398512.7724), (11547164.0369, 10398512.7724), (11547172.0592, 10398581.8356), (11547129.776, 10398588.9801)]]",[],"[[(11547232.7608, 10398584.0131), (11547229.4908, 10398551.2676), (11547252.6374, 10398550.3745), (11547254.8987, 10398578.0593), (11547248.8359, 10398584.0131), (11547232.7608, 10398584.0131)]]",[],[],"[[(11547293.5877, 10398585.9988), (11547290.549, 10398563.3747), (11547304.4917, 10398562.7793), (11547307.0683, 10398579.7474), (11547322.7241, 10398578.259), (11547322.8582, 10398587.1896), (11547293.5877, 10398585.9988)]]",[],[],[],[],[],[],"['Artichoke', 'Danvers', 'cherry', 'variety 1', 'Sweet']","['Root, bulb or tuberous vegetables', 'Root, bulb or tuberous vegetables', 'Fruit-bearing vegetables', 'Tropical and subtropical fruits', 'Cereals']"
42,041659d0-39a3-11ec-9222-0242ac150003,Italy,"{'lat': 45.07380829999999, 'lng': 8.392495499999999}",0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
43,04586dcc-8447-11ec-aa39-0242ac150004,United States,"{'lat': 37.330597, 'lng': -85.1481798}",142381.6054592458,142370.60807918158,86620.06804255329,78120.35468780127,"[[(12486261.7899, 14158453.6187), (12486319.9901, 14158485.0415), (12486367.1801, 14158511.484), (12486450.7696, 14158573.9732), (12486518.992, 14158773.5141), (12486673.9088, 14158841.7171), (12486623.1411, 14158464.32), (12486622.5468, 14158463.1342), (12487036.538, 14158529.8925), (12487052.5903, 14158506.6517), (12486658.6872, 14158368.1923), (12486571.6816, 14158234.9238), (12486452.4001, 14158366.7835), (12486488.8709, 14158444.0959), (12486369.2995, 14158385.7559), (12486273.2949, 14158332.5144), (12486261.7899, 14158453.6187)]]","[[(12486499.3571, 14158713.8473), (12486508.6247, 14158710.0529), (12486512.2858, 14158707.8), (12486513.3851, 14158705.0728), (12486520.1687, 14158706.0214), (12486518.3385, 14158693.3341), (12486516.267, 14158686.694), (12486511.9674, 14158681.0025), (12486510.341, 14158679.461), (12486512.4739, 14158678.2753), (12486514.4383, 14158675.1924), (12486513.9581, 14158670.4494), (12486515.6371, 14158666.6551), (12486515.3852, 14158664.4022), (12486516.5812, 14158663.0979), (12486516.8154, 14158660.7264), (12486513.6665, 14158655.3906), (12486511.0666, 14158652.9005), (12486509.7579, 14158649.3433), (12486505.2476, 14158645.7861), (12486502.8132, 14158642.8217), (12486498.2444, 14158639.8574), (12486493.6492, 14158634.7587), (12486491.5588, 14158631.9129), (12486490.4022, 14158626.8142), (12486493.1602, 14158622.9013), (12486491.544, 14158620.0555), (12486490.8765, 14158617.2097), (12486491.8558, 14158613.2968), (12486497.3761, 14158609.0281), (12486500.478, 14158605.2337), (12486502.9988, 14158601.3207), (12486510.371, 14158589.1076), (12486563.9739, 14158623.8499), (12486584.4052, 14158634.2844), (12486601.941, 14158642.8217), (12486650.2401, 14158665.2322), (12486673.5012, 14158841.55), (12486518.6301, 14158773.2527), (12486499.3571, 14158713.8473)], [(12486650.1891, 14158665.343), (12486563.6741, 14158624.0793), (12486510.2014, 14158589.2184), (12486507.5167, 14158585.1869), (12486510.2922, 14158585.8983), (12486512.2333, 14158583.0525), (12486511.2423, 14158577.4795), (12486512.2817, 14158574.1594), (12486509.1593, 14158570.9579), (12486505.4688, 14158568.7049), (12486505.4645, 14158565.1477), (12486512.6404, 14158566.9263), (12486507.2066, 14158554.7131), (12486508.6428, 14158546.1757), (12486508.5172, 14158530.6423), (12486508.8512, 14158522.4606), (12486520.6779, 14158526.3735), (12486520.8376, 14158521.1562), (12486527.0884, 14158522.6977), (12486530.4282, 14158499.694), (12486550.7776, 14158510.9587), (12486560.1916, 14158520.089), (12486568.9485, 14158525.0692), (12486577.7128, 14158526.3735), (12486598.5555, 14158533.8438), (12486634.6107, 14158550.5629), (12486650.1891, 14158665.343)], [(12486634.4553, 14158550.0727), (12486594.4448, 14158527.7805), (12486578.8254, 14158515.4487), (12486563.402, 14158508.3341), (12486545.578, 14158496.7137), (12486536.9532, 14158483.196), (12486530.7468, 14158469.204), (12486530.2612, 14158459.7179), (12486521.2821, 14158447.3859), (12486520.2652, 14158409.6784), (12486622.6834, 14158462.8009), (12486634.4553, 14158550.0727)], [(12486734.1071, 14158481.0568), (12486622.1018, 14158462.5589), (12486511.8754, 14158404.4562), (12486526.2079, 14158350.6219), (12486560.8965, 14158323.586), (12486583.4147, 14158292.5184), (12486603.0754, 14158292.7556), (12486614.3732, 14158300.8189), (12486658.0155, 14158367.9343), (12486757.9455, 14158403.0333), (12486764.4534, 14158411.5708), (12486737.1198, 14158481.7683), (12486734.1071, 14158481.0568)], [(12486453.5218, 14158470.0437), (12486448.7553, 14158470.2808), (12486441.8544, 14158470.518), (12486440.0801, 14158474.0753), (12486436.4554, 14158477.1582), (12486431.5832, 14158488.0673), (12486425.7127, 14158497.079), (12486446.8337, 14158508.9366), (12486463.1307, 14158473.601), (12486458.7654, 14158472.178), (12486453.5218, 14158470.0437)], [(12486468.3667, 14158473.3926), (12486477.5511, 14158478.8472), (12486486.9932, 14158481.693), (12486489.8362, 14158479.3215), (12486490.7351, 14158477.4242), (12486474.047, 14158463.9065), (12486460.7139, 14158459.6378), (12486458.4332, 14158456.3176), (12486439.6577, 14158442.3256), (12486432.6836, 14158440.9027), (12486428.6023, 14158439.0054), (12486419.4236, 14158438.294), (12486414.4931, 14158440.1912), (12486405.5281, 14158439.7169), (12486420.3367, 14158448.2544), (12486427.0793, 14158454.4204), (12486430.9263, 14158458.6892), (12486437.5197, 14158459.1635), (12486446.1098, 14158463.4322), (12486460.4384, 14158467.2267), (12486468.3667, 14158473.3926)], [(12486386.1477, 14158429.8717), (12486391.2011, 14158431.5318), (12486393.5581, 14158429.2788), (12486400.2598, 14158431.0575), (12486404.7423, 14158431.2946), (12486406.2561, 14158427.9745), (12486405.599, 14158423.8243), (12486400.5545, 14158419.6741), (12486402.7475, 14158419.0812), (12486411.0329, 14158426.433), (12486416.5152, 14158429.7531), (12486421.2217, 14158428.9231), (12486419.0596, 14158425.6029), (12486421.4532, 14158424.18), (12486426.1611, 14158424.5357), (12486430.4782, 14158425.2472), (12486433.4646, 14158423.8243), (12486433.6624, 14158420.6227), (12486432.0112, 14158418.1326), (12486432.4124, 14158416.4725), (12486393.0456, 14158397.263), (12486385.558, 14158422.6385), (12486386.1477, 14158429.8717)], [(12486497.297, 14158709.7947), (12486452.7638, 14158579.6005), (12486480.2439, 14158594.3038), (12486488.1372, 14158610.4299), (12486485.5726, 14158626.7932), (12486488.0261, 14158635.5676), (12486507.2324, 14158652.4051), (12486511.3958, 14158663.0768), (12486508.9426, 14158673.5113), (12486505.6783, 14158680.1514), (12486503.0991, 14158684.6572), (12486507.0633, 14158687.7401), (12486511.4405, 14158698.6488), (12486497.297, 14158709.7947)]]","[[(12486324.1968, 14158483.3404), (12486354.0617, 14158499.111), (12486359.4754, 14158485.119), (12486328.8727, 14158467.214), (12486324.1968, 14158483.3404)], [(12486281.1651, 14158390.2343), (12486325.0729, 14158418.6929), (12486342.1894, 14158373.8706), (12486289.7076, 14158344.5818), (12486281.1651, 14158390.2343)], [(12486272.2168, 14158458.0297), (12486299.3999, 14158472.1403), (12486303.5169, 14158444.8677), (12486274.3737, 14158427.7926), (12486272.2168, 14158458.0297)], [(12486303.0785, 14158473.2201), (12486319.477, 14158482.4691), (12486325.0299, 14158465.8684), (12486305.1078, 14158455.0779), (12486303.0785, 14158473.2201)], [(12486373.4307, 14158447.2701), (12486378.0729, 14158442.2899), (12486383.1586, 14158441.2227), (12486389.5251, 14158440.3927), (12486395.4057, 14158439.6812), (12486404.987, 14158439.9184), (12486413.6722, 14158444.4243), (12486422.2872, 14158449.6417), (12486427.3916, 14158454.3847), (12486428.4425, 14158460.5507), (12486424.6918, 14158467.3096), (12486420.439, 14158470.7483), (12486416.9563, 14158473.5941), (12486373.4307, 14158447.2701)], [(12486329.2358, 14158420.9892), (12486347.0221, 14158430.5939), (12486358.3565, 14158429.2896), (12486371.6446, 14158435.5149), (12486380.1305, 14158431.9872), (12486386.294, 14158429.9862), (12486385.5185, 14158426.0213), (12486384.5951, 14158422.2602), (12486370.0638, 14158415.1622), (12486355.2955, 14158408.0643), (12486351.8187, 14158406.0485), (12486353.924, 14158401.5425), (12486365.6431, 14158409.5465), (12486364.3983, 14158412.2441), (12486384.5059, 14158422.0564), (12486390.9042, 14158398.1038), (12486364.0185, 14158384.5859), (12486347.2878, 14158375.0997), (12486329.2358, 14158420.9892)]]","[[(12486355.5629, 14158480.2407), (12486364.1296, 14158484.7466), (12486376.1861, 14158492.3354), (12486379.7845, 14158487.1181), (12486382.1517, 14158483.5608), (12486377.9255, 14158479.5292), (12486370.8052, 14158474.7862), (12486361.1698, 14158469.0945), (12486355.5629, 14158480.2407)], [(12486365.4958, 14158459.3842), (12486369.3886, 14158452.3882), (12486398.3193, 14158470.4118), (12486393.4063, 14158476.9335), (12486365.4958, 14158459.3842)], [(12486360.2486, 14158441.0273), (12486369.089, 14158446.3633), (12486371.954, 14158442.5688), (12486362.4607, 14158436.64), (12486360.2486, 14158441.0273)], [(12486320.6153, 14158451.1655), (12486329.384, 14158456.0271), (12486330.1526, 14158454.2485), (12486321.3839, 14158449.3868), (12486320.6153, 14158451.1655)], [(12486330.5298, 14158453.7582), (12486338.5271, 14158458.027), (12486340.0042, 14158453.8768), (12486331.9236, 14158449.2523), (12486330.5298, 14158453.7582)], [(12486320.8547, 14158449.1897), (12486330.2046, 14158454.1699), (12486331.8589, 14158449.4268), (12486322.0698, 14158444.0909), (12486320.8547, 14158449.1897)]]",[],"[[(12486734.2836, 14158481.5054), (12486758.2392, 14158402.296), (12487052.903, 14158506.6435), (12487036.3764, 14158529.8844), (12486734.2836, 14158481.5054)], [(12486507.8352, 14158585.2752), (12486500.5582, 14158578.5164), (12486479.4725, 14158566.3032), (12486472.9465, 14158562.746), (12486472.4049, 14158556.2243), (12486479.3628, 14158554.2085), (12486485.1393, 14158555.75), (12486487.199, 14158552.9042), (12486476.5405, 14158544.3668), (12486477.3662, 14158540.8095), (12486483.1679, 14158524.0904), (12486475.1033, 14158522.9046), (12486467.617, 14158519.4659), (12486460.807, 14158516.383), (12486460.3533, 14158513.7743), (12486465.49, 14158515.7901), (12486468.7516, 14158516.383), (12486472.808, 14158517.3316), (12486476.721, 14158517.3316), (12486479.6269, 14158517.9244), (12486481.7027, 14158518.5173), (12486485.5076, 14158507.6083), (12486485.7727, 14158504.1315), (12486483.5843, 14158498.677), (12486487.3219, 14158490.851), (12486499.0506, 14158492.1553), (12486503.5214, 14158492.511), (12486504.6166, 14158486.2265), (12486502.4897, 14158482.5506), (12486495.5245, 14158478.6376), (12486490.9338, 14158477.0961), (12486476.727, 14158466.0685), (12486473.6411, 14158463.697), (12486460.2729, 14158459.784), (12486458.6085, 14158456.2267), (12486449.0905, 14158449.3492), (12486440.8064, 14158443.1832), (12486433.0492, 14158441.286), (12486428.5405, 14158438.9145), (12486420.2277, 14158438.4402), (12486412.8429, 14158440.5745), (12486404.1502, 14158439.7445), (12486398.1028, 14158439.7445), (12486397.245, 14158436.4244), (12486391.7731, 14158431.7999), (12486393.7744, 14158429.5469), (12486400.0135, 14158431.207), (12486405.184, 14158431.6813), (12486405.8458, 14158429.784), (12486406.3172, 14158427.4125), (12486405.6133, 14158423.7366), (12486400.8659, 14158420.1793), (12486402.5363, 14158418.875), (12486410.2406, 14158426.1082), (12486416.8266, 14158430.2584), (12486421.4731, 14158428.8354), (12486419.0504, 14158425.7524), (12486421.16, 14158424.8038), (12486426.0451, 14158424.5667), (12486430.3621, 14158425.2781), (12486433.0997, 14158423.9738), (12486433.6181, 14158421.1279), (12486432.0372, 14158417.9263), (12486432.4032, 14158416.622), (12486488.1903, 14158443.6575), (12486451.7445, 14158365.9781), (12486445.5832, 14158359.9307), (12486441.6866, 14158353.7646), (12486455.4238, 14158338.011), (12486464.0717, 14158330.8963), (12486465.6091, 14158327.3389), (12486465.9001, 14158312.398), (12486473.3431, 14158309.0778), (12486480.7963, 14158304.4533), (12486487.8222, 14158299.3544), (12486493.5451, 14158295.4413), (12486501.7946, 14158292.3582), (12486516.1432, 14158271.9626), (12486516.595, 14158262.5948), (12486523.5714, 14158255.5987), (12486540.953, 14158253.7014), (12486550.6126, 14158249.5511), (12486560.3739, 14158251.5669), (12486563.6496, 14158243.6221), (12486568.3654, 14158240.3019), (12486570.1244, 14158233.3057), (12486615.1186, 14158301.133), (12486602.8005, 14158292.5954), (12486583.2467, 14158292.4768), (12486561.2144, 14158323.4258), (12486526.0281, 14158350.6989), (12486511.8376, 14158404.296), (12486523.1094, 14158410.2249), (12486522.6717, 14158411.0549), (12486520.5125, 14158410.1063), (12486520.7696, 14158447.1023), (12486530.0927, 14158459.5529), (12486530.9706, 14158469.869), (12486537.2004, 14158483.6239), (12486545.5998, 14158497.023), (12486562.913, 14158507.8134), (12486578.8824, 14158515.4022), (12486594.5018, 14158527.7341), (12486634.4771, 14158550.382), (12486598.0779, 14158533.5443), (12486577.5558, 14158526.4298), (12486568.7563, 14158525.4812), (12486559.7974, 14158520.1453), (12486550.6322, 14158510.8964), (12486530.1526, 14158499.7502), (12486526.9314, 14158522.7539), (12486520.7991, 14158521.2125), (12486520.4023, 14158526.4298), (12486508.7059, 14158522.3982), (12486508.7347, 14158546.1133), (12486507.0379, 14158554.8879), (12486512.6254, 14158566.7454), (12486505.0937, 14158564.9668), (12486505.4187, 14158568.8798), (12486509.4648, 14158571.1327), (12486511.7924, 14158573.9785), (12486511.097, 14158577.4172), (12486534.926, 14158593.069), (12486546.0808, 14158600.1835), (12486560.7005, 14158609.4323), (12486570.4061, 14158614.4124), (12486580.2316, 14158620.5783), (12486585.7768, 14158626.8627), (12486571.2463, 14158622.7126), (12486556.9837, 14158614.6496), (12486547.5022, 14158608.6023), (12486542.5031, 14158602.7921), (12486535.0958, 14158596.152), (12486526.3492, 14158589.8675), (12486516.0493, 14158583.7016), (12486511.0999, 14158579.7887), (12486512.29, 14158583.3459), (12486510.4792, 14158586.0731), (12486507.8352, 14158585.2752)], [(12486430.1288, 14158474.6665), (12486435.6802, 14158466.4847), (12486430.8803, 14158458.6587), (12486437.9011, 14158459.6073), (12486447.0021, 14158464.7061), (12486454.5807, 14158466.0104), (12486460.8315, 14158467.5519), (12486465.2363, 14158472.1764), (12486459.2709, 14158471.3463), (12486454.2512, 14158468.1448), (12486448.2493, 14158466.4847), (12486443.8414, 14158469.0934), (12486440.3661, 14158468.2634), (12486437.9623, 14158470.9906), (12486436.0693, 14158474.5479), (12486433.9964, 14158476.3265), (12486430.1288, 14158474.6665)]]","[[(12486451.8192, 14158577.3319), (12486481.8508, 14158593.8138), (12486492.0248, 14158613.26), (12486497.0723, 14158610.1771), (12486510.8723, 14158589.3079), (12486501.543, 14158581.7192), (12486472.116, 14158565.1187), (12486469.5015, 14158569.9802), (12486471.4162, 14158574.6047), (12486468.5499, 14158577.2133), (12486460.9158, 14158578.8734), (12486457.4054, 14158578.3991), (12486451.1765, 14158575.4347), (12486451.8192, 14158577.3319)]]","[[(12486292.4451, 14158421.7793), (12486305.4489, 14158428.1825), (12486305.664, 14158429.6054), (12486309.8054, 14158432.0955), (12486310.8125, 14158431.5026), (12486313.269, 14158433.0441), (12486314.8019, 14158425.9295), (12486313.1521, 14158424.6252), (12486313.3409, 14158423.9137), (12486311.312, 14158422.8465), (12486310.4468, 14158423.2023), (12486306.8749, 14158420.9493), (12486300.9418, 14158417.392), (12486294.748, 14158414.0718), (12486292.4451, 14158421.7793)]]","[[(12486359.5659, 14158507.3085), (12486359.8412, 14158499.7197), (12486381.0325, 14158510.8658), (12486378.9215, 14158520.2333), (12486366.6497, 14158511.2215), (12486359.5659, 14158507.3085)]]","[[(12486391.9182, 14158476.2132), (12486391.0061, 14158477.0432), (12486405.9114, 14158487.0036), (12486411.9136, 14158479.059), (12486398.7284, 14158469.6915), (12486397.9701, 14158470.1658), (12486391.9182, 14158476.2132)]]","[[(12486617.2079, 14158778.2366), (12486603.3712, 14158769.4622), (12486590.8343, 14158757.1307), (12486581.193, 14158746.6963), (12486574.8747, 14158738.6334), (12486564.6156, 14158727.2504), (12486554.4268, 14158715.156), (12486544.2725, 14158702.5103), (12486542.0649, 14158700.8502), (12486541.4793, 14158697.1745), (12486540.0636, 14158693.4987), (12486538.08, 14158690.7715), (12486617.2079, 14158778.2366)], [(12486537.9858, 14158690.6634), (12486537.5686, 14158688.8848), (12486536.1427, 14158686.5134), (12486536.128, 14158684.2605), (12486535.5439, 14158681.7704), (12486532.4814, 14158679.1618), (12486530.937, 14158676.7903), (12486529.1906, 14158674.0632), (12486528.0619, 14158672.2846), (12486537.9858, 14158690.6634)], [(12486528.3681, 14158672.891), (12486522.0045, 14158666.4881), (12486518.1823, 14158663.168), (12486517.1034, 14158663.2866), (12486517.3976, 14158661.508), (12486515.8532, 14158659.1365), (12486513.8213, 14158655.6979), (12486512.0997, 14158653.9193), (12486510.1381, 14158649.7692), (12486506.8502, 14158647.042), (12486503.5374, 14158643.3662), (12486499.9538, 14158641.2318), (12486496.0598, 14158637.4375), (12486491.9155, 14158632.5759), (12486490.904, 14158629.6116), (12486490.7941, 14158627.1215), (12486492.8187, 14158624.6315), (12486493.0412, 14158622.3786), (12486491.5436, 14158619.5328), (12486491.3621, 14158616.5684), (12486492.0222, 14158613.4855), (12486528.3681, 14158672.891)], [(12486350.5216, 14158431.9437), (12486359.4631, 14158432.6552), (12486371.0659, 14158437.6354), (12486376.7839, 14158439.7698), (12486350.5216, 14158431.9437)]]",[],[],[],"['Orchard/clover/Fescue - Pasture', 'Gravenstein']","['Grasses and other fodder crops', 'Pome fruits and stone fruits']"
